vtmId,dose,unit,vmpId
30200311000001101,25,mg,30197111000001102
30294511000001101,133,mg,30294111000001105
19678211000001104,25,mg,30294611000001102
30295811000001102,125,mg,30295411000001104
421451000,5,mg,30301111000001103
109109007,25,mg,30738211000001108
109109007,75,mg,30738311000001100
30730111000001104,10,mg,30738611000001105
30730111000001104,20,mg,30738711000001101
30730111000001104,5,mg,30738811000001109
704310000,150,mg,30758811000001108
419521006,100,mg,30769011000001100
385997009,20,mg,30781211000001106
19583005,50,mg,30797611000001100
7947003,25,mg,30798211000001103
55217007,400,mg,30806311000001107
53691001,500,mg,30806411000001100
443149005,400,mg,30917211000001109
63136007,100,microgram,30917611000001106
108432009,225,mg,31016011000001103
31010011000001101,100,mg,31060911000001101
442901006,45,mg,31061011000001109
442901006,60,mg,31061211000001104
442901006,90,mg,31061411000001100
108553003,1,mg,31087611000001109
108553003,2,mg,31087711000001100
108553003,3,mg,31087811000001108
108553003,4,mg,31087911000001103
715545006,500,micrograms,31088511000001109
7561000,400,microgram,31141511000001103
76759004,25,mg,31141611000001104
715741000,20,mg,31306611000001107
421052000,100,mg,31533711000001103
421052000,10,mg,31533811000001106
421052000,25,mg,31534011000001103
421052000,50,mg,31534111000001102
421052000,75,mg,31534511000001106
1039008,75,mg,31535311000001101
54882005,75,mg,31556111000001105
31718811000001108,50,mg,31718411000001106
428158006,150,mg,31719111000001108
329507006,30,mg,31735611000001107
31741811000001107,100,mg,31741411000001105
38268001,100,mg,32392411000001107
429398005,10,mg,32419811000001108
429398005,15,mg,32419911000001103
429398005,20,mg,32420011000001101
704464003,60,mg,32472211000001106
32509811000001104,20,mg,32509411000001101
52388000,1,mg,32611811000001105
350274005,10,mg,32615611000001109
32509811000001104,50,mg,32623811000001103
9902711000001101,840,mg,32638511000001107
55217007,250,mg,32695211000001106
55217007,625,mg,32695411000001105
32684811000001105,100,mg,32696411000001101
32684811000001105,50,mg,32696511000001102
32704011000001105,40,mg,32704211000001100
32704011000001105,80,mg,32704311000001108
38578004,20,mg,32749511000001106
116523008,7.5,mg,32749711000001101
48603004,1,mg,32751111000001103
48603004,3,mg,32751211000001109
48603004,5,mg,32751311000001101
52388000,30,mg,32781411000001102
5737008,300,mg,32785511000001100
74065006,10,mg,32856811000001103
703662000,7.5,mg,32858711000001105
703662000,30,mg,32859811000001109
45680002,600,mg,32868711000001103
46123006,500,mg,32875511000001105
350225009,50,mg,32878311000001108
87617007,2.5,mg,32878511000001102
714014007,90,mg,32899011000001107
53640004,30,mg,32960811000001102
32966711000001108,200,microgram,32963211000001108
32966711000001108,400,microgram,32964011000001101
32966711000001108,600,microgram,32964411000001105
32966711000001108,800,microgram,32964811000001107
32966711000001108,1,mg,32965211000001107
32966711000001108,1.2,mg,32965611000001109
32966711000001108,1.4,mg,32966011000001106
32966711000001108,1.6,mg,32966411000001102
420672000,100,mg,33038311000001102
13298001000001103,1,mg,33422411000001100
33474111000001103,18,mg,33470511000001103
33474111000001103,4.5,mg,33470611000001104
33495111000001109,50,mg,33495211000001103
703372005,50,mg,33595411000001109
50868004,10,mg,33595811000001106
50868004,20,mg,33595911000001101
10071011000001106,12.5,microgram,33619711000001108
108669000,250,mg,33620111000001108
28013211000001109,20,mg,33630911000001109
28013211000001109,40,mg,33631011000001101
417910004,180,mg,33631311000001103
417910004,360,mg,33631411000001105
417910004,90,mg,33631511000001109
28013211000001109,60,mg,33657311000001105
12495006,250,mg,33678811000001104
33686611000001109,10,mg,33686211000001107
33686611000001109,50,mg,33686711000001100
33686611000001109,100,mg,33687111000001103
33722811000001109,100,mg,33734111000001107
33722811000001109,125,mg,33734211000001101
33722811000001109,75,mg,33734311000001109
30306003,25,mg,33734411000001102
109102003,250,mg,33749711000001105
33768011000001109,300,mg,33767411000001104
34000511000001101,5,mg,34000711000001106
34000511000001101,10,mg,34001111000001104
34022811000001105,2.3,mg,34023311000001106
34022811000001105,3,mg,34023411000001104
34022811000001105,4,mg,34023511000001100
13432000,50,mg,34034111000001108
19528811000001106,500,mg,34155711000001100
423028001,80,mg,34167611000001105
714767001,10,mg,34185911000001107
714767001,25,mg,34186111000001103
30010009,100,microgram,34199011000001109
34215011000001109,150,mg,34235411000001108
34345911000001107,4,mg,34346011000001104
116523008,10,mg,34377911000001103
116523008,7,mg,34378011000001101
116523008,4,mg,34447811000001100
78542000,1080,mg,34448211000001102
34576311000001104,100,mg,34585311000001104
34576311000001104,75,mg,34585411000001106
715615002,200,mg,34606611000001108
34617311000001102,123,mg,34617411000001109
34345911000001107,2,mg,34625211000001109
438240001,267,mg,34625511000001107
438240001,801,mg,34625611000001106
34624911000001104,90,mg,34625711000001102
71516007,250,microgram,34664911000001106
350358003,10,microgram,34665211000001101
419521006,375,mg,34665411000001102
714011004,84,mg,34669111000001109
24056811000001108,120,mg,34697611000001108
24056811000001108,30,mg,34697711000001104
329507006,30,mg,34769011000001102
429368003,600,mg,34769911000001103
108800000,10,mg,34796711000001108
7561000,40,mg,34796811000001100
34814911000001100,200,mg,34814111000001103
703798002,30,mg,34819011000001103
9871311000001105,200,mg,34819411000001107
66261008,300,mg,34819711000001101
66261008,300,mg,34819711000001101
66261008,300,mg,34819711000001101
57538001,300,mg,34819711000001101
57538001,300,mg,34819711000001101
57538001,300,mg,34819711000001101
5737008,300,mg,34819711000001101
5737008,300,mg,34819711000001101
5737008,300,mg,34819711000001101
71584004,1.936,g,34820311000001104
34846711000001100,250,mg,34846811000001108
90332006,500,mg,34878611000001106
427805000,25,mg,34908211000001108
427805000,75,mg,34908311000001100
421776000,100,mg,34963411000001102
34974411000001109,25,mg,34971911000001104
35018611000001105,100,mg,35018311000001100
346349006,300,mg,35021111000001104
703353005,30,mg,35026211000001102
35040611000001104,1340,microgram,35040811000001100
36412011000001105,96,mg,35113411000001106
5786005,300,mg,35148011000001104
86977007,1,g,35205211000001105
325325006,10,mg,35298211000001100
325325006,15,mg,35298311000001108
421692002,2.5,mg,35308111000001104
47898004,120,mg,35367911000001103
35378211000001101,25,mg,35385211000001102
432885003,100,mg,35514811000001103
432885003,150,mg,35514911000001108
333847008,40,mg,35541011000001104
7561000,8,mg,35574111000001104
89192008,150,microgram,35574611000001107
81073007,50,mg,35574711000001103
116523008,6,mg,35575011000001101
350547008,10,mg,35575111000001100
96298001,100,mg,35575211000001106
59953007,10,mg,35575511000001109
703586005,400,mg,35599711000001108
419521006,375,mg,35611411000001106
35725011000001101,60,mg,35724911000001101
704316006,10,mg,35734311000001100
35040611000001104,890,microgram,35750511000001103
714680006,250,microgram,35813111000001107
763539004,200,mg,35819211000001104
763539004,250,mg,35819611000001102
763539004,300,mg,35820011000001105
116523008,2.5,mg,35839411000001109
350358003,50,microgram,35839811000001106
763607001,1.5,mg,35853811000001105
763607001,3,mg,35853911000001100
763607001,4.5,mg,35854011000001102
763607001,6,mg,35854111000001101
33664007,250,mg,35891911000001105
11959009,1,g,35899211000001100
11959009,500,mg,35899311000001108
55867006,225,mg,35900411000001103
66493003,300,mg,35900611000001100
40589005,25,mg,35901211000001108
40589005,50,mg,35901511000001106
108622005,3,mg,35912611000001102
96199001,150,mg,35914111000001102
45311002,7.5,mg,35916411000001104
66493003,175,mg,35917611000001104
66493003,200,mg,35917711000001108
66493003,250,mg,35917811000001100
66493003,250,mg,35917911000001105
66493003,300,mg,35918011000001107
66493003,400,mg,35918111000001108
66493003,60,mg,35918211000001102
329889002,300,mg,35918311000001105
108400009,15,mg,35919911000001103
108400009,25,mg,35920011000001101
108400009,50,mg,35920111000001100
108507005,100,mg,35920211000001106
108507005,100,mg,35920311000001103
108507005,150,mg,35920511000001109
108507005,150,mg,35920611000001108
108507005,200,mg,35920711000001104
108507005,200,mg,35920811000001107
108507005,300,mg,35920911000001102
108507005,400,mg,35921011000001105
108507005,75,mg,35921211000001100
91435002,120,mg,35933411000001104
59953007,180,mg,35933611000001101
31306009,250,mg,35933811000001102
91143003,8,mg,35937111000001101
108507005,50,mg,35940111000001103
66493003,125,mg,35957711000001104
89029005,1,mg,36003211000001101
96299009,160,mg,36023011000001102
11847009,500,mg,36030111000001106
63639004,1,g,36031411000001105
63639004,500,mg,36031511000001109
63639004,750,mg,36031611000001108
108524004,10,mg,36031811000001107
108524004,20,mg,36031911000001102
108524004,30,mg,36032011000001109
56549003,15,mg,36035111000001103
56549003,15,mg,36035211000001109
7092007,200,mg,36035411000001108
96298001,360,mg,36035811000001105
42720001,1.2,g,36036011000001108
10099000,100,mg,36037011000001106
10099000,150,mg,36037211000001101
10099000,200,mg,36037311000001109
16977003,450,mg,36040211000001104
38268001,200,mg,36045011000001103
38268001,300,mg,36045311000001100
60149003,25,mg,36046611000001100
60149003,50,mg,36046711000001109
60149003,75,mg,36046811000001101
60149003,75,mg,36046911000001106
36408011000001105,40,mg,36050411000001102
36408011000001105,40,mg,36050511000001103
71759000,10,mg,36051611000001109
71759000,2.6,mg,36052011000001105
71759000,6.4,mg,36052711000001107
386184000,600,mg,36053211000001106
414428000,16,mg,36057211000001102
414428000,24,mg,36057311000001105
414428000,2,mg,36057411000001103
414428000,4,mg,36057611000001100
414428000,8,mg,36057711000001109
54344006,200,mg,36059011000001103
30427009,250,mg,36064711000001106
71724000,150,mg,36067111000001100
71724000,160,mg,36067311000001103
76759004,150,mg,36070111000001109
76759004,250,mg,36070211000001103
76759004,250,mg,36070311000001106
96209002,75,mg,36089111000001109
62782004,250,microgram,36089511000001100
350622001,1.5,mg,36090311000001101
350622001,4.5,mg,36090411000001108
36411611000001109,10,mg,36095311000001108
18548003,10,mg,36123411000001102
18548003,18,mg,36123511000001103
18548003,20,mg,36124011000001108
18548003,20,mg,36124111000001109
18548003,27,mg,36124211000001103
18548003,30,mg,36124311000001106
18548003,36,mg,36124511000001100
18548003,40,mg,36124611000001101
18548003,50,mg,36124711000001105
18548003,54,mg,36124811000001102
73572009,100,mg,36125811000001101
73572009,100,mg,36126211000001108
73572009,10,mg,36126411000001107
73572009,10,mg,36126511000001106
73572009,120,mg,36126611000001105
73572009,150,mg,36126711000001101
73572009,15,mg,36126811000001109
73572009,200,mg,36126911000001104
73572009,200,mg,36127011000001100
73572009,20,mg,36127111000001104
73572009,30,mg,36127211000001105
73572009,30,mg,36127311000001102
73572009,50,mg,36127411000001109
73572009,5,mg,36127511000001108
73572009,60,mg,36127611000001107
73572009,60,mg,36127711000001103
73572009,90,mg,36127811000001106
414984009,10,mg,36129511000001101
414984009,15,mg,36130211000001108
414984009,20,mg,36130411000001107
414984009,30,mg,36130711000001101
414984009,40,mg,36130911000001104
414984009,5,mg,36131011000001107
414984009,60,mg,36131311000001105
414984009,80,mg,36131511000001104
4937008,375,mg,36134211000001100
83999008,500,mg,36142611000001107
71699007,10,mg,36143111000001105
71699007,15,mg,36143211000001104
71699007,2,mg,36143511000001101
47898004,180,mg,36149411000001103
36196311000001105,100,mg,36237011000001104
36196311000001105,150,mg,36237111000001103
36196311000001105,50,mg,36237211000001109
36356611000001101,15,mg,36391411000001103
36356711000001105,50,mg,36392811000001105
36356711000001105,75,mg,36392911000001100
56480005,12,mg,36458311000001103
36526211000001102,15,mg,36529411000001105
36526211000001102,5,mg,36529511000001109
36409011000001100,100,mg,36563711000001106
11847009,375,mg,36564511000001103
10504007,40,mg,36564611000001104
47898004,120,mg,36565011000001105
13512003,100,mg,36565111000001106
96307003,80,mg,36566411000001105
36409011000001100,25,mg,36566511000001109
36594411000001104,180,mg,36594911000001107
36594411000001104,30,mg,36595011000001107
36594411000001104,90,mg,36595111000001108
15525511000001105,20,mg,36595211000001102
1039008,20,mg,36595711000001109
36611011000001100,240,mg,36608711000001105
96138006,15,mg,36774911000001100
10071011000001106,175,microgram,36775111000001104
10071011000001106,225,microgram,36775211000001105
10071011000001106,375,microgram,36775311000001102
408112000,300,mg,36775411000001109
38578004,80,mg,36775511000001108
442901006,7.5,mg,36775711000001103
36792611000001105,60,mg,36786711000001103
116523008,1,mg,36811611000001101
116523008,5,mg,36811911000001107
386116008,100,mg,36866311000001102
36887911000001101,100,mg,36903711000001103
89192008,50,microgram,36903811000001106
116523008,6,mg,36904511000001106
116523008,9,mg,36904611000001105
321958004,12.5,mg,36905311000001101
325238000,160,mg,36914911000001102
108553003,2,mg,36978811000001107
419521006,250,mg,36978911000001102
419521006,280,mg,36979011000001106
1039008,12.5,mg,36979111000001107
40820003,200,mg,37082411000001106
40820003,400,mg,37082511000001105
36409011000001100,100,mg,37084611000001101
36409011000001100,75,mg,37084911000001107
109102003,150,mg,37085711000001109
428468009,50,mg,37171911000001109
91452003,7.5,mg,37236111000001102
715640009,250,microgram,37236211000001108
37248911000001101,15,mg,37247811000001107
37248911000001101,30,mg,37247911000001102
37248911000001101,45,mg,37248011000001100
4219002,150,mg,37281111000001101
4219002,300,mg,37281511000001105
715598009,140,mg,37493411000001105
715598009,280,mg,37493511000001109
715598009,420,mg,37493611000001108
715598009,560,mg,37493711000001104
19225000,1,mg,37600511000001104
19225000,2.5,mg,37600611000001100
37615911000001100,100,mg,37617811000001100
37615911000001100,25,mg,37617911000001105
37733411000001108,1,mg,37723111000001100
37733411000001108,250,microgram,37723211000001106
703684000,40,mg,37752511000001101
86977007,1.6,g,37762711000001100
60731009,100,mg,37799611000001104
60731009,50,mg,37799711000001108
37816011000001102,200,microgram,37828811000001100
37873311000001102,40,mg,37867611000001105
37898211000001109,40,mg,37899311000001107
37930811000001108,3,mg,37948911000001102
109129008,2,mg,37949111000001107
108432009,300,mg,38003311000001102
704310000,150,mg,38007711000001108
319299000,6,mg,38019311000001102
415159003,100,mg,38019511000001108
415159003,150,mg,38019611000001107
415159003,200,mg,38019711000001103
415159003,225,mg,38019811000001106
415159003,25,mg,38019911000001101
415159003,300,mg,38020011000001104
415159003,50,mg,38020111000001103
415159003,75,mg,38020211000001109
38030311000001103,15,mg,38067611000001103
38097211000001103,250,microgram,38096911000001109
38097211000001103,2,mg,38097011000001108
704316006,11,mg,38162311000001103
13432000,10,mg,38285811000001101
13432000,25,mg,38285911000001106
38606411000001106,300,mg,38617911000001102
318638009,1.25,mg,38659211000001107
703810000,61,mg,38659511000001105
108386000,250,microgram,38696711000001103
38707511000001100,100,mg,38716511000001100
38707511000001100,150,mg,38716611000001101
38721611000001103,450,mg,38727011000001100
38723411000001102,250,mg,38727611000001107
47898004,240,mg,38750211000001107
108432009,75,mg,38750311000001104
108432009,150,mg,38750411000001106
55745002,80,mg,38751111000001107
55745002,160,mg,38751211000001101
414984009,10,mg,38752211000001108
414984009,20,mg,38752311000001100
414984009,5,mg,38752411000001107
91376007,400,mg,38752511000001106
70379000,600,mg,38753411000001103
108559004,400,microgram,38754011000001109
38777011000001104,200,mg,38776411000001106
83490000,300,mg,38812411000001102
36491911000001102,14,mg,38840111000001100
36491911000001102,3,mg,38840211000001106
36491911000001102,7,mg,38840311000001103
703804000,25,mg,38893411000001105
703804000,50,mg,38893511000001109
109081006,1,g,38893711000001104
109081006,750,mg,38893811000001107
432254002,8,mg,38893911000001102
432254002,4,mg,38894011000001104
416385001,15,mg,38894111000001103
416385001,7.5,mg,38894211000001109
325238000,30,mg,38896211000001104
85272000,60,mg,38896511000001101
349912006,10,mg,38897311000001105
36408111000001106,50,mg,38898211000001103
36408111000001106,25,mg,38898311000001106
38882711000001106,100,mg,38903611000001104
38882711000001106,200,mg,38903711000001108
13297701000001102,250,mg,38903811000001100
87881000,200,mg,38903911000001105
38924711000001103,150,mg,38931011000001101
38924711000001103,200,mg,38931111000001100
38924711000001103,50,mg,38931211000001106
38924911000001101,180,mg,38931511000001109
38925011000001101,100,mg,38931611000001108
38925011000001101,25,mg,38931711000001104
89029005,50,mg,38931811000001107
38925811000001107,150,mg,38932011000001109
38925811000001107,75,mg,38932111000001105
9500005,15,mg,38976911000001105
38994711000001108,100,mg,39002511000001104
319937007,400,mg,39020211000001107
108535009,2.5,mg,39020311000001104
108556006,4,mg,39020411000001106
108535009,10,mg,39020511000001105
108535009,5,mg,39020611000001109
74213004,1.5,mg,39020711000001100
66859009,200,mg,39020811000001108
47898004,240,mg,39021011000001106
108556006,8,mg,39021111000001107
25673006,10,mg,39021411000001102
25673006,20,mg,39021511000001103
25673006,40,mg,39021611000001104
108526002,30,mg,39021711000001108
108526002,45,mg,39021811000001100
36408111000001106,40,mg,39022011000001103
36408111000001106,40,mg,39022111000001102
36408011000001105,20,mg,39022211000001108
85272000,20,mg,39022511000001106
85272000,60,mg,39022611000001105
85272000,10,mg,39022711000001101
85272000,20,mg,39022811000001109
85272000,10,mg,39022911000001104
59941008,60,mg,39023011000001107
59941008,90,mg,39023111000001108
59941008,120,mg,39023211000001102
59941008,180,mg,39023311000001105
59941008,200,mg,39023411000001103
59941008,240,mg,39023511000001104
59941008,300,mg,39023611000001100
59941008,360,mg,39023711000001109
59941008,60,mg,39023811000001101
59941008,90,mg,39023911000001106
59941008,120,mg,39024011000001109
36408111000001106,60,mg,39024111000001105
36408111000001106,25,mg,39024211000001104
36408111000001106,60,mg,39024311000001107
36408111000001106,50,mg,39024411000001100
36409011000001100,75,mg,39024511000001101
60149003,25,mg,39024911000001108
91143003,4,mg,39025011000001108
91143003,8,mg,39025111000001109
91143003,4,mg,39025211000001103
36408711000001107,100,mg,39025611000001101
108443001,600,mg,39027411000001105
39046711000001100,100,mg,39046211000001107
39046711000001100,200,mg,39046311000001104
39045411000001102,3,mg,39046611000001109
39076411000001107,100,mg,39077011000001100
39076411000001107,200,mg,39077111000001104
39076411000001107,300,mg,39077211000001105
71724000,325,mg,39107411000001105
85272000,30,mg,39107511000001109
85272000,40,mg,39107611000001108
10049011000001109,100,mg,39107811000001107
349819003,200,mg,39107911000001102
320830000,10,mg,39108011000001100
10049011000001109,200,mg,39108211000001105
10049011000001109,300,mg,39108311000001102
10049011000001109,500,mg,39108411000001109
85343003,100,mg,39108511000001108
108510003,600,mg,39109711000001107
86977007,500,mg,39109811000001104
16977003,200,mg,39110011000001104
16977003,400,mg,39110111000001103
38268001,800,mg,39110311000001101
85272000,30,mg,39111711000001105
35768004,5,mg,39112111000001104
35768004,10,mg,39112211000001105
57811004,60,mg,39112411000001109
57811004,90,mg,39112511000001108
57811004,120,mg,39112611000001107
109081006,500,mg,39113511000001101
441821005,10,mg,39116611000001108
39119311000001105,20,mg,39126811000001100
39127211000001104,20,mg,39133411000001105
321958004,25,mg,39134011000001104
39138711000001105,230,microgram,39149511000001105
39138711000001105,460,microgram,39149711000001100
39138711000001105,920,microgram,39149811000001108
703824001,75,mg,39290011000001103
30010009,500,microgram,39297211000001107
33722811000001109,100,mg,39343711000001108
33722811000001109,125,mg,39343811000001100
33722811000001109,75,mg,39343911000001105
13929005,12.5,mg,39356011000001101
57002000,15,mg,39389311000001104
37751311000001103,100,mg,39389711000001100
37751311000001103,25,mg,39389911000001103
13297301000001101,750,mg,39417611000001109
43684009,25,microgram,39418111000001100
109081006,1,g,39461411000001102
39482711000001104,40,mg,39495711000001107
39482711000001104,80,mg,39495811000001104
57376006,500,mg,39495911000001109
57893000,12.5,mg,39565011000001104
15432003,50,microgram,39601811000001101
39608711000001104,10,mg,39608911000001102
39608711000001104,1,mg,39609011000001106
39608711000001104,5,mg,39609111000001107
54887004,250,mg,39684111000001105
73986003,125,mg,39684511000001101
318913001,1,mg,39685211000001103
318913001,2.5,mg,39685311000001106
318913001,5,mg,39685911000001107
318913001,500,microgram,39686011000001104
7577004,100,mg,39686211000001109
424096001,300,mg,39686811000001105
7577004,750,mg,39687011000001101
7577004,250,mg,39687511000001109
7577004,500,mg,39687811000001107
30317002,10,mg,39688111000001104
45218006,1,mg,39688911000001101
108979001,75,mg,39689111000001106
703678003,10,mg,39689811000001104
703678003,5,mg,39689911000001109
424096001,400,mg,39690011000001101
424096001,600,mg,39690111000001100
329961001,25,mg,39690211000001106
76759004,100,mg,39690511000001109
76759004,150,mg,39690611000001108
349943004,5,mg,39690711000001104
32955006,10,mg,39690811000001107
443310000,400,mg,39691711000001107
71798005,300,mg,39692011000001102
96067005,250,mg,39692111000001101
96067005,500,mg,39692211000001107
13314611000001107,1,mg,39692311000001104
13314611000001107,3,mg,39692411000001106
13314611000001107,500,microgram,39692511000001105
96307003,20,mg,39693011000001106
96307003,40,mg,39693111000001107
407018001,700,mg,39693211000001101
108553003,1,mg,39693311000001109
395271007,50,mg,39693511000001103
41193000,200,mg,39693711000001108
41193000,400,mg,39693811000001100
41193000,800,mg,39693911000001105
73986003,250,mg,39694611000001101
54887004,500,mg,39694811000001102
7947003,300,mg,39695211000001102
108600003,10,mg,39695411000001103
1389007,100,microgram,39695511000001104
1389007,200,microgram,39695611000001100
1389007,400,microgram,39695711000001109
391634008,100,mg,39695811000001101
391634008,400,mg,39695911000001106
391634008,100,mg,39696011000001103
391634008,400,mg,39696111000001102
74213004,2.5,mg,39696211000001108
108695003,100,mg,39696411000001107
349913001,20,mg,39696511000001106
349913001,25,mg,39696711000001101
108512006,10,mg,39696811000001109
354038002,1,mg,39696911000001104
354038002,1,mg,39697111000001104
425466009,250,mg,39697211000001105
96087006,250,mg,39697411000001109
10071011000001106,100,microgram,39697811000001106
10071011000001106,100,microgram,39697911000001101
10071011000001106,150,microgram,39698111000001103
10071011000001106,25,microgram,39698211000001109
10071011000001106,25,microgram,39698311000001101
10071011000001106,50,microgram,39698511000001107
10071011000001106,50,microgram,39698611000001106
10071011000001106,75,microgram,39698811000001105
10071011000001106,75,microgram,39698911000001100
349894007,200,microgram,39699111000001105
321831005,70,mg,39699211000001104
321119005,1,mg,39699311000001107
59270007,10,mg,39699511000001101
59270007,25,mg,39699611000001102
59270007,50,mg,39699711000001106
87567009,250,mg,39700111000001106
350547008,10,mg,39700211000001100
350225009,100,mg,39700311000001108
354055003,200,mg,39700411000001101
13512003,50,mg,39700611000001103
13512003,50,mg,39700711000001107
13512003,100,mg,39700811000001104
13512003,100,mg,39700911000001109
318638009,10,mg,39701011000001101
318638009,2.5,mg,39701111000001100
318638009,5,mg,39701211000001106
108706004,625,mg,39701311000001103
13432000,10,mg,39701411000001105
13432000,25,mg,39701511000001109
108418007,8,mg,39701611000001108
6067003,20,mg,39701711000001104
35035001,50,mg,39701811000001107
321963000,10,mg,39701911000001102
443764004,200,mg,39702011000001109
443764004,400,mg,39702111000001105
108468004,1,mg,39702211000001104
108468004,250,microgram,39702311000001107
108468004,50,microgram,39702411000001100
54544005,50,mg,39702511000001101
90356005,5,mg,39702611000001102
96064003,200,mg,39702711000001106
443312008,10,mg,39702811000001103
443312008,5,mg,39702911000001108
36391008,7.5,mg,39703011000001100
108443001,150,mg,39703111000001104
326066005,75,microgram,39703211000001105
321995004,4,mg,39703311000001102
703779004,10,mg,39703411000001109
703779004,5,mg,39703511000001108
91143003,4,mg,39703611000001107
108700005,500,mg,39703711000001103
443066009,2.5,mg,39703811000001106
443066009,5,mg,39703911000001101
321958004,100,mg,39704011000001103
321958004,50,mg,39704111000001102
108373009,10,mg,39704211000001108
108373009,15,mg,39704311000001100
75959001,10,mg,39704411000001107
75959001,20,mg,39704511000001106
75959001,40,mg,39704611000001105
66261008,250,mg,39704711000001101
66261008,250,mg,39704811000001109
108403006,10,mg,39704911000001104
108403006,15,mg,39705011000001104
108403006,5,mg,39705111000001103
422263009,200,mg,39705311000001101
704316006,5,mg,39705411000001108
108779005,1,mg,39705611000001106
108779005,250,microgram,39705711000001102
109102003,300,mg,39705911000001100
71699007,1,mg,39706011000001108
71699007,5,mg,39706211000001103
322201005,5,mg,39706311000001106
407979001,10,mg,39706511000001100
407979001,20,mg,39706711000001105
407979001,5,mg,39706811000001102
420507002,1,mg,39707011000001106
420507002,500,microgram,39707111000001107
108432009,50,mg,39707311000001109
108432009,75,mg,39707411000001102
108432009,37.5,mg,39707611000001104
429346008,10,mg,39707711000001108
429346008,2,mg,39707911000001105
429346008,25,mg,39708111000001108
9944001,4,mg,39708211000001102
50868004,5,mg,39708411000001103
57811004,30,mg,39708511000001104
57811004,40,mg,39708711000001109
89092006,10,mg,39708811000001101
91143003,200,microgram,39709711000001100
91143003,400,microgram,39709811000001108
36410311000001109,20,mg,39712711000001109
108624006,40,microgram,39717411000001100
414570008,1,g,39717911000001108
90332006,500,mg,39720311000001101
27754002,10,mg,39721011000001108
27754002,20,mg,39721211000001103
52388000,5,mg,39722711000001103
116084008,300,mg,39723211000001104
68088000,100,mg,39724211000001101
68088000,200,mg,39725211000001100
68088000,400,mg,39725711000001107
703580004,20,mg,39726011000001101
703580004,30,mg,39726211000001106
703580004,40,mg,39727811000001109
421552005,10,mg,39728011000001102
421552005,5,mg,39730811000001107
421552005,70,mg,39731311000001108
427002003,150,mg,39731411000001101
427002003,300,mg,39731511000001102
134529000,12.5,mg,39731611000001103
108537001,10,mg,39731911000001109
108537001,5,mg,39732011000001102
27658006,250,mg,39732311000001104
27658006,500,mg,39732411000001106
354049008,100,mg,39732611000001109
108976008,500,microgram,39732811000001108
108600003,20,mg,39733011000001106
108600003,40,mg,39733111000001107
108600003,80,mg,39733211000001101
96034006,500,mg,39733511000001103
350631001,16,mg,39733611000001104
350631001,8,mg,39733711000001108
385558007,125,mg,39733911000001105
385558007,62.5,mg,39734011000001108
703586005,100,mg,39734111000001109
703586005,500,mg,39734211000001103
91452003,10,mg,39734311000001106
91452003,5,mg,39734411000001104
703681008,100,mg,39734511000001100
4937008,250,mg,39735011000001107
4937008,500,mg,39735111000001108
13414000,500,mg,39735211000001102
54887004,250,mg,39735311000001105
54887004,500,mg,39735911000001106
350631001,24,mg,39818211000001102
39807711000001105,100,mg,39818911000001106
89029005,3,mg,39819311000001104
442004000,25,mg,39819711000001100
36408111000001106,30,mg,39832211000001109
36408311000001108,10,mg,39832311000001101
36408311000001108,20,mg,39832411000001108
36408311000001108,40,mg,39832511000001107
36408311000001108,5,mg,39832611000001106
83973001,1500,mg,39878811000001109
108539003,10,mg,39879111000001109
16602005,15,mg,39933911000001104
16602005,2.5,mg,39934011000001101
16602005,5,mg,39934111000001100
39933711000001101,13.5,mg,39934311000001103
39933711000001101,4.5,mg,39934411000001105
39933711000001101,9,mg,39934511000001109
407033009,120,mg,39964711000001109
407033009,90,mg,39964811000001101
7092007,25,mg,39992211000001108
39976211000001104,10,mg,39992311000001100
39976211000001104,2.5,mg,39992411000001107
39976211000001104,5,mg,39992511000001106
3814009,100,mg,40087611000001101
3814009,25,mg,40087711000001105
38030311000001103,30,mg,40087811000001102
16602005,10,mg,40103411000001101
16602005,5,mg,40103511000001102
40111311000001109,100,mg,40110511000001105
40111311000001109,150,mg,40110611000001109
40111311000001109,20,mg,40110711000001100
40111311000001109,50,mg,40110811000001108
40111311000001109,70,mg,40110911000001103
40164311000001106,100,mg,40163011000001106
40164311000001106,200,mg,40163111000001107
40156411000001104,30,mg,40163411000001102
40164311000001106,50,mg,40163611000001104
40156511000001100,600,mg,40163711000001108
40125911000001101,10,mg,40163911000001105
40125911000001101,25,mg,40164011000001108
40200511000001106,100,mg,40206211000001105
40200511000001106,12.5,mg,40206311000001102
40200511000001106,150,mg,40206511000001108
40200511000001106,200,mg,40206611000001107
40200511000001106,25,mg,40206711000001103
40200511000001106,50,mg,40207211000001107
40227711000001107,150,mg,40227811000001104
40230911000001106,150,mg,40235311000001103
40230911000001106,50,mg,40235411000001105
40240711000001108,20,mg,40241111000001101
40240711000001108,2,mg,40241211000001107
40240711000001108,3,mg,40241311000001104
40238711000001106,120,mg,40241511000001105
40277911000001105,200,mg,40261911000001107
40240711000001108,10,mg,40272211000001104
40240711000001108,4,mg,40272311000001107
40240711000001108,5,mg,40272411000001100
40240711000001108,6,mg,40272511000001101
40240711000001108,7,mg,40272611000001102
40240711000001108,8,mg,40272711000001106
40240711000001108,9,mg,40272811000001103
40268611000001109,225,mg,40272911000001108
40338011000001101,40,mg,40289611000001103
