vtmId,dose,unit,vmpId
409488005,10,mg,14062711000001106
409488005,30,mg,14062811000001103
406457005,15,mg,14159711000001100
442539005,10,mg,14254711000001104
116523008,4,mg,14576911000001100
109113000,4,mg,14608411000001108
35646311000001104,2,ml,14610211000001108
35646311000001104,2,ml,14610311000001100
441818008,20,mg,14696611000001108
29439004,50,mg,14796411000001104
87617007,5,mg,14796911000001107
14817911000001108,30,mg,14800211000001100
350358003,10,microgram,14984111000001109
108432009,75,mg,14985011000001107
407734006,5,mg,15098011000001101
87617007,5,mg,15148211000001106
66602007,2,mg,15243711000001107
15238711000001100,20,mg,15243911000001109
38314008,20,mg,15361911000001108
89192008,30,microgram,15410611000001103
30761007,5,mg,15424511000001100
30761007,10,mg,15425411000001103
30761007,20,mg,15426011000001103
30761007,40,mg,15426411000001107
16602005,2,mg,15436911000001101
12839006,3,mg,15473811000001104
702952002,25,mg,15499111000001100
108792008,80,mg,15518611000001109
29439004,5,mg,15533211000001106
15525511000001105,5,mg,15533411000001105
16602005,5,mg,15533611000001108
230391000001105,5,mg,15535211000001105
109129008,3,mg,15614511000001109
116523008,6,mg,15649311000001108
38578004,50,mg,15852711000001107
15859911000001104,10,mg,15859211000001108
116523008,2,mg,15914311000001102
116523008,5,mg,15914411000001109
87617007,1,mg,16036611000001103
63639004,50,mg,16036711000001107
703737005,30,mg,16102211000001103
87617007,2,mg,16110111000001108
108471007,5,mg,16174511000001101
108471007,1,mg,16174611000001102
108471007,15,mg,16174811000001103
349802000,50,mg,16197511000001104
424096001,75,mg,16246211000001105
16599811000001100,1,mg,16604011000001101
16599811000001100,2,mg,16604111000001100
13295601000001104,5,g,16646711000001100
90332006,1,g,16665611000001108
325238000,40,mg,16702011000001102
17009111000001108,30,mg,17013011000001106
17009111000001108,60,mg,17013111000001107
10043411000001102,1,g,17280611000001101
420711005,15,mg,17280811000001102
411314009,1,g,17293511000001107
329486002,1,g,17293611000001106
17309911000001105,62,mg,17313211000001100
10043811000001100,5,g,17335011000001101
412130008,60,mg,17335711000001104
36409011000001100,10,mg,17369211000001102
10043811000001100,1,g,17429311000001106
10043411000001102,1,g,17528211000001104
317331009,20,mg,17631311000001107
317331009,40,mg,17631411000001100
349802000,25,mg,17663011000001103
10312003,1,mg,17872811000001100
10312003,2,mg,17873211000001107
10312003,5,mg,17873811000001108
72181000001101,10,mg,18037911000001103
108471007,57,mg,18045411000001101
108471007,62,mg,18045511000001102
373389002,40,mg,18172311000001105
1039008,10,mg,18430611000001102
422756008,80,mg,18470411000001103
428158006,45,mg,18519911000001101
26800000,15,mg,18600011000001102
26800000,5,mg,18600111000001101
442004000,50,mg,18672211000001103
329260009,50,mg,18684511000001100
72623000,10,mg,18684611000001101
714622001,20,mg,18759311000001105
329482000,1,g,19274211000001107
18548003,5,mg,19448911000001107
413355004,10,mg,19484311000001107
703667006,5,mg,19525211000001103
373389002,80,mg,19525911000001107
86977007,1,g,19533311000001107
19532711000001103,50,mg,19533411000001100
108704001,50,mg,19608511000001106
108441004,10,mg,19626711000001106
108441004,15,mg,19626811000001103
108441004,20,mg,19626911000001108
108441004,5,mg,19627011000001107
19678211000001104,5,mg,19677911000001107
87881000,35,mg,19698011000001101
96298001,25,mg,19699111000001107
51758009,5,mg,19722711000001100
19724611000001101,40,mg,19725311000001105
9900511000001105,1,g,19743811000001103
428127005,5,mg,19744011000001106
116093009,27,mg,19822011000001104
442539005,15,mg,19842111000001101
442539005,20,mg,19842211000001107
703777002,25,mg,19842911000001103
47331002,10,mg,20176811000001101
703737005,5,mg,20293811000001102
108655000,10,mg,20344911000001107
108497001,10,mg,20346711000001101
108497001,5,mg,20346811000001109
448917007,20,mg,20418711000001104
16602005,1,mg,20455311000001102
20439311000001104,25,mg,20455811000001106
15238711000001100,35,mg,20456111000001105
108600003,30,mg,20528511000001106
108600003,60,mg,20528611000001105
1039008,25,mg,20556311000001100
29439004,3,mg,20586111000001106
15525511000001105,5,mg,20740211000001107
15525511000001105,10,mg,20947911000001107
400389005,60,mg,21134911000001108
703779004,15,mg,21290711000001107
703779004,20,mg,21290811000001104
30010009,1,mg,21366111000001101
19532711000001103,50,mg,21367411000001108
16602005,20,mg,21496311000001105
16602005,5,mg,21496411000001103
429507005,1,mg,21510211000001109
429507005,5,mg,21510311000001101
13295901000001106,50,mg,21580011000001101
413355004,10,mg,21873711000001101
6116004,50,mg,21890311000001101
22209211000001106,10,mg,21939811000001102
22209211000001106,5,mg,21939911000001107
22209211000001106,5,mg,21940111000001100
19532711000001103,10,mg,22052211000001100
19532711000001103,20,mg,22052611000001103
22122611000001109,84,mg,22154511000001101
1039008,25,mg,22154611000001102
703810000,20,mg,22155011000001108
56480005,12,mg,22192111000001109
325238000,60,mg,22226111000001104
109113000,2,mg,22226311000001102
429368003,25,mg,22343211000001108
329507006,9,mg,22374811000001106
22404211000001106,18,mg,22403411000001107
22440011000001100,2,mg,22439611000001100
432221004,25,mg,22555811000001108
63136007,10,mg,22752211000001103
413963008,75,mg,22780411000001107
421737001,5,mg,23344511000001104
329260009,10,mg,23416911000001100
23557511000001107,1,g,23559711000001105
23592411000001102,10,mg,23604411000001100
23592411000001102,20,mg,23604511000001101
23592411000001102,5,mg,23604611000001102
57002000,50,mg,23611711000001105
703669009,25,mg,23637411000001103
703669009,25,mg,23637511000001104
116523008,3,mg,23676011000001107
715555005,10,mg,23707811000001104
703580004,50,mg,23905211000001104
714767001,50,mg,23946111000001105
714795001,85,mg,23984411000001100
412485000,10,mg,23985311000001106
24256111000001106,3,mg,24351511000001102
109143003,15,mg,24408011000001101
715490004,5,mg,24408311000001103
715490004,1,mg,24408411000001105
715490004,5,mg,24408511000001109
715490004,2,mg,24408611000001108
9900511000001105,25,g,24450211000001103
429507005,3,mg,24509011000001100
429507005,7,mg,24509111000001104
18548003,60,mg,24510311000001109
7561000,10,mg,24580511000001101
24617211000001106,8,mg,24616811000001105
714678000,1,mg,24645311000001104
714678000,5,mg,24645411000001106
412130008,30,mg,24688611000001109
703895009,10,mg,25290511000001101
703895009,25,mg,25290611000001102
715545006,2,mg,25964511000001108
432555000,50,mg,26585611000001102
13813003,10,mg,26588011000001101
715585000,37,mg,26655411000001104
715585000,74,mg,26655511000001100
714014007,30,mg,26941111000001108
714014007,60,mg,26941211000001102
329507006,25,mg,27437511000001108
12884311000001107,50,mg,27800211000001109
714098009,50,mg,27800311000001101
442542004,50,mg,27810211000001106
421592007,45,mg,27810611000001108
442539005,5,mg,27810711000001104
27944711000001108,8,mg,27944311000001109
27945611000001103,1,g,27945211000001100
441821005,25,mg,27985711000001100
441821005,50,mg,27986111000001107
27987311000001107,20,mg,27986911000001105
432857000,10,mg,27988511000001102
28013211000001109,20,mg,28012311000001106
28013211000001109,80,mg,28012511000001100
15432003,5,microgram,28049411000001102
54391004,25,mg,28366211000001104
1039008,30,mg,28366311000001107
1039008,75,mg,28415311000001105
703726009,2,mg,28422411000001100
116523008,2,mg,28772811000001108
714684002,10,mg,28789011000001101
714684002,20,mg,28789111000001100
714684002,30,mg,28789211000001106
52388000,10,mg,28808411000001103
52388000,5,mg,28808611000001100
52388000,20,mg,28808711000001109
109129008,1,mg,28808811000001101
109129008,4,mg,28808911000001106
46123006,5,g,28880811000001100
46123006,1,g,28880911000001105
109129008,2,mg,28947611000001104
108622005,9,mg,29094911000001100
29024111000001106,50,mg,29095111000001104
29175711000001102,10,mg,29174911000001104
29175711000001102,20,mg,29175311000001101
29176611000001101,2,mg,29175811000001105
29176611000001101,4,mg,29176211000001103
108473005,3,mg,29184311000001107
108473005,6,mg,29184411000001100
29597011000001105,40,mg,29669811000001102
29597011000001105,80,mg,29669911000001107
116523008,8,mg,29670011000001106
29684511000001102,1,mg,29684111000001106
29692011000001103,15,mg,29691611000001104
29692611000001105,6,mg,29692211000001108
29693111000001108,60,mg,29692711000001101
329517001,1,g,29717311000001108
51758009,50,mg,29732211000001108
432885003,50,mg,29768811000001101
714092005,50,mg,29862211000001101
13298001000001103,2,mg,29862911000001105
714109005,10,mg,29888911000001105
714109005,4,mg,29889011000001101
714687009,15,mg,29903211000001100
714687009,30,mg,29903311000001108
714687009,60,mg,29903411000001101
421737001,20,mg,29903711000001107
421737001,5,mg,29903811000001104
713676008,10,mg,29944411000001105
713676008,50,mg,29944811000001107
116523008,3,mg,30104111000001109
30200311000001101,25,mg,30197111000001102
19678211000001104,25,mg,30294611000001102
421451000,5,mg,30301111000001103
109109007,25,mg,30738211000001108
109109007,75,mg,30738311000001100
30730111000001104,10,mg,30738611000001105
30730111000001104,20,mg,30738711000001101
30730111000001104,5,mg,30738811000001109
385997009,20,mg,30781211000001106
19583005,50,mg,30797611000001100
7947003,25,mg,30798211000001103
442901006,45,mg,31061011000001109
442901006,60,mg,31061211000001104
442901006,90,mg,31061411000001100
108553003,1,mg,31087611000001109
108553003,2,mg,31087711000001100
108553003,3,mg,31087811000001108
108553003,4,mg,31087911000001103
76759004,25,mg,31141611000001104
715741000,20,mg,31306611000001107
421052000,10,mg,31533811000001106
421052000,25,mg,31534011000001103
421052000,50,mg,31534111000001102
421052000,75,mg,31534511000001106
1039008,75,mg,31535311000001101
54882005,75,mg,31556111000001105
31718811000001108,50,mg,31718411000001106
329507006,30,mg,31735611000001107
429398005,10,mg,32419811000001108
429398005,15,mg,32419911000001103
429398005,20,mg,32420011000001101
704464003,60,mg,32472211000001106
32509811000001104,20,mg,32509411000001101
52388000,1,mg,32611811000001105
350274005,10,mg,32615611000001109
32609711000001100,30,mg,32615711000001100
32509811000001104,50,mg,32623811000001103
32684811000001105,50,mg,32696511000001102
32704011000001105,40,mg,32704211000001100
32704011000001105,80,mg,32704311000001108
38578004,20,mg,32749511000001106
116523008,5,mg,32749711000001101
48603004,1,mg,32751111000001103
48603004,3,mg,32751211000001109
48603004,5,mg,32751311000001101
52388000,30,mg,32781411000001102
74065006,10,mg,32856811000001103
703662000,5,mg,32858711000001105
703662000,30,mg,32859811000001109
350225009,50,mg,32878311000001108
87617007,5,mg,32878511000001102
714014007,90,mg,32899011000001107
53640004,30,mg,32960811000001102
32966711000001108,1,mg,32965211000001107
32966711000001108,2,mg,32965611000001109
32966711000001108,4,mg,32966011000001106
32966711000001108,6,mg,32966411000001102
13298001000001103,1,mg,33422411000001100
33474111000001103,18,mg,33470511000001103
33474111000001103,5,mg,33470611000001104
33495111000001109,50,mg,33495211000001103
703372005,50,mg,33595411000001109
50868004,10,mg,33595811000001106
50868004,20,mg,33595911000001101
28013211000001109,20,mg,33630911000001109
28013211000001109,40,mg,33631011000001101
417910004,90,mg,33631511000001109
28013211000001109,60,mg,33657311000001105
33686611000001109,10,mg,33686211000001107
33686611000001109,50,mg,33686711000001100
33722811000001109,75,mg,33734311000001109
30306003,25,mg,33734411000001102
34000511000001101,5,mg,34000711000001106
34000511000001101,10,mg,34001111000001104
34022811000001105,3,mg,34023311000001106
34022811000001105,3,mg,34023411000001104
34022811000001105,4,mg,34023511000001100
13432000,50,mg,34034111000001108
423028001,80,mg,34167611000001105
714767001,10,mg,34185911000001107
714767001,25,mg,34186111000001103
34345911000001107,4,mg,34346011000001104
116523008,10,mg,34377911000001103
116523008,7,mg,34378011000001101
116523008,4,mg,34447811000001100
34576311000001104,75,mg,34585411000001106
34345911000001107,2,mg,34625211000001109
34624911000001104,90,mg,34625711000001102
350358003,10,microgram,34665211000001101
714011004,84,mg,34669111000001109
24056811000001108,30,mg,34697711000001104
329507006,30,mg,34769011000001102
108800000,10,mg,34796711000001108
7561000,40,mg,34796811000001100
703798002,30,mg,34819011000001103
427805000,25,mg,34908211000001108
427805000,75,mg,34908311000001100
34974411000001109,25,mg,34971911000001104
703353005,30,mg,35026211000001102
36412011000001105,96,mg,35113411000001106
86977007,1,g,35205211000001105
325325006,10,mg,35298211000001100
325325006,15,mg,35298311000001108
421692002,5,mg,35308111000001104
35378211000001101,25,mg,35385211000001102
333847008,40,mg,35541011000001104
7561000,8,mg,35574111000001104
81073007,50,mg,35574711000001103
116523008,6,mg,35575011000001101
350547008,10,mg,35575111000001100
59953007,10,mg,35575511000001109
35725011000001101,60,mg,35724911000001101
704316006,10,mg,35734311000001100
116523008,5,mg,35839411000001109
350358003,50,microgram,35839811000001106
763607001,5,mg,35853811000001105
763607001,3,mg,35853911000001100
763607001,5,mg,35854011000001102
763607001,6,mg,35854111000001101
11959009,1,g,35899211000001100
40589005,25,mg,35901211000001108
40589005,50,mg,35901511000001106
108622005,3,mg,35912611000001102
45311002,5,mg,35916411000001104
66493003,60,mg,35918211000001102
108400009,15,mg,35919911000001103
108400009,25,mg,35920011000001101
108400009,50,mg,35920111000001100
108507005,75,mg,35921211000001100
91143003,8,mg,35937111000001101
108507005,50,mg,35940111000001103
89029005,1,mg,36003211000001101
63639004,1,g,36031411000001105
108524004,10,mg,36031811000001107
108524004,20,mg,36031911000001102
108524004,30,mg,36032011000001109
56549003,15,mg,36035111000001103
56549003,15,mg,36035211000001109
42720001,2,g,36036011000001108
60149003,25,mg,36046611000001100
60149003,50,mg,36046711000001109
60149003,75,mg,36046811000001101
60149003,75,mg,36046911000001106
36408011000001105,40,mg,36050411000001102
36408011000001105,40,mg,36050511000001103
71759000,10,mg,36051611000001109
71759000,6,mg,36052011000001105
71759000,4,mg,36052711000001107
414428000,16,mg,36057211000001102
414428000,24,mg,36057311000001105
414428000,2,mg,36057411000001103
414428000,4,mg,36057611000001100
414428000,8,mg,36057711000001109
96209002,75,mg,36089111000001109
350622001,5,mg,36090311000001101
350622001,5,mg,36090411000001108
36411611000001109,10,mg,36095311000001108
18548003,10,mg,36123411000001102
18548003,18,mg,36123511000001103
18548003,20,mg,36124011000001108
18548003,20,mg,36124111000001109
18548003,27,mg,36124211000001103
18548003,30,mg,36124311000001106
18548003,36,mg,36124511000001100
18548003,40,mg,36124611000001101
18548003,50,mg,36124711000001105
18548003,54,mg,36124811000001102
73572009,10,mg,36126411000001107
73572009,10,mg,36126511000001106
73572009,15,mg,36126811000001109
73572009,20,mg,36127111000001104
73572009,30,mg,36127211000001105
73572009,30,mg,36127311000001102
73572009,50,mg,36127411000001109
73572009,5,mg,36127511000001108
73572009,60,mg,36127611000001107
73572009,60,mg,36127711000001103
73572009,90,mg,36127811000001106
414984009,10,mg,36129511000001101
414984009,15,mg,36130211000001108
414984009,20,mg,36130411000001107
414984009,30,mg,36130711000001101
414984009,40,mg,36130911000001104
414984009,5,mg,36131011000001107
414984009,60,mg,36131311000001105
414984009,80,mg,36131511000001104
71699007,10,mg,36143111000001105
71699007,15,mg,36143211000001104
71699007,2,mg,36143511000001101
36196311000001105,50,mg,36237211000001109
36356611000001101,15,mg,36391411000001103
36356711000001105,50,mg,36392811000001105
36356711000001105,75,mg,36392911000001100
56480005,12,mg,36458311000001103
36526211000001102,15,mg,36529411000001105
36526211000001102,5,mg,36529511000001109
10504007,40,mg,36564611000001104
96307003,80,mg,36566411000001105
36409011000001100,25,mg,36566511000001109
36594411000001104,30,mg,36595011000001107
36594411000001104,90,mg,36595111000001108
15525511000001105,20,mg,36595211000001102
1039008,20,mg,36595711000001109
96138006,15,mg,36774911000001100
38578004,80,mg,36775511000001108
442901006,5,mg,36775711000001103
36792611000001105,60,mg,36786711000001103
116523008,1,mg,36811611000001101
116523008,5,mg,36811911000001107
89192008,50,microgram,36903811000001106
116523008,6,mg,36904511000001106
116523008,9,mg,36904611000001105
108553003,2,mg,36978811000001107
36409011000001100,75,mg,37084911000001107
428468009,50,mg,37171911000001109
91452003,5,mg,37236111000001102
37248911000001101,15,mg,37247811000001107
37248911000001101,30,mg,37247911000001102
37248911000001101,45,mg,37248011000001100
19225000,1,mg,37600511000001104
19225000,5,mg,37600611000001100
37615911000001100,25,mg,37617911000001105
37733411000001108,1,mg,37723111000001100
703684000,40,mg,37752511000001101
86977007,6,g,37762711000001100
60731009,50,mg,37799711000001108
37873311000001102,40,mg,37867611000001105
37898211000001109,40,mg,37899311000001107
37930811000001108,3,mg,37948911000001102
109129008,2,mg,37949111000001107
319299000,6,mg,38019311000001102
415159003,25,mg,38019911000001101
415159003,50,mg,38020111000001103
415159003,75,mg,38020211000001109
38030311000001103,15,mg,38067611000001103
38097211000001103,2,mg,38097011000001108
704316006,11,mg,38162311000001103
13432000,10,mg,38285811000001101
13432000,25,mg,38285911000001106
318638009,25,mg,38659211000001107
703810000,61,mg,38659511000001105
108432009,75,mg,38750311000001104
55745002,80,mg,38751111000001107
414984009,10,mg,38752211000001108
414984009,20,mg,38752311000001100
414984009,5,mg,38752411000001107
36491911000001102,14,mg,38840111000001100
36491911000001102,3,mg,38840211000001106
36491911000001102,7,mg,38840311000001103
703804000,25,mg,38893411000001105
703804000,50,mg,38893511000001109
109081006,1,g,38893711000001104
432254002,8,mg,38893911000001102
432254002,4,mg,38894011000001104
416385001,15,mg,38894111000001103
416385001,5,mg,38894211000001109
325238000,30,mg,38896211000001104
85272000,60,mg,38896511000001101
349912006,10,mg,38897311000001105
36408111000001106,50,mg,38898211000001103
36408111000001106,25,mg,38898311000001106
38924711000001103,50,mg,38931211000001106
38925011000001101,25,mg,38931711000001104
89029005,50,mg,38931811000001107
38925811000001107,75,mg,38932111000001105
9500005,15,mg,38976911000001105
108535009,5,mg,39020311000001104
108556006,4,mg,39020411000001106
108535009,10,mg,39020511000001105
108535009,5,mg,39020611000001109
74213004,5,mg,39020711000001100
108556006,8,mg,39021111000001107
25673006,10,mg,39021411000001102
25673006,20,mg,39021511000001103
25673006,40,mg,39021611000001104
108526002,30,mg,39021711000001108
108526002,45,mg,39021811000001100
36408111000001106,40,mg,39022011000001103
36408111000001106,40,mg,39022111000001102
36408011000001105,20,mg,39022211000001108
85272000,20,mg,39022511000001106
85272000,60,mg,39022611000001105
85272000,10,mg,39022711000001101
85272000,20,mg,39022811000001109
85272000,10,mg,39022911000001104
59941008,60,mg,39023011000001107
59941008,90,mg,39023111000001108
59941008,60,mg,39023811000001101
59941008,90,mg,39023911000001106
36408111000001106,60,mg,39024111000001105
36408111000001106,25,mg,39024211000001104
36408111000001106,60,mg,39024311000001107
36408111000001106,50,mg,39024411000001100
36409011000001100,75,mg,39024511000001101
60149003,25,mg,39024911000001108
91143003,4,mg,39025011000001108
91143003,8,mg,39025111000001109
91143003,4,mg,39025211000001103
39045411000001102,3,mg,39046611000001109
85272000,30,mg,39107511000001109
85272000,40,mg,39107611000001108
320830000,10,mg,39108011000001100
85272000,30,mg,39111711000001105
35768004,5,mg,39112111000001104
35768004,10,mg,39112211000001105
57811004,60,mg,39112411000001109
57811004,90,mg,39112511000001108
441821005,10,mg,39116611000001108
39119311000001105,20,mg,39126811000001100
39127211000001104,20,mg,39133411000001105
321958004,25,mg,39134011000001104
703824001,75,mg,39290011000001103
33722811000001109,75,mg,39343911000001105
57002000,15,mg,39389311000001104
37751311000001103,25,mg,39389911000001103
43684009,25,microgram,39418111000001100
109081006,1,g,39461411000001102
39482711000001104,40,mg,39495711000001107
39482711000001104,80,mg,39495811000001104
15432003,50,microgram,39601811000001101
39608711000001104,10,mg,39608911000001102
39608711000001104,1,mg,39609011000001106
39608711000001104,5,mg,39609111000001107
318913001,1,mg,39685211000001103
318913001,5,mg,39685311000001106
318913001,5,mg,39685911000001107
30317002,10,mg,39688111000001104
45218006,1,mg,39688911000001101
108979001,75,mg,39689111000001106
703678003,10,mg,39689811000001104
703678003,5,mg,39689911000001109
329961001,25,mg,39690211000001106
349943004,5,mg,39690711000001104
32955006,10,mg,39690811000001107
13314611000001107,1,mg,39692311000001104
13314611000001107,3,mg,39692411000001106
96307003,20,mg,39693011000001106
96307003,40,mg,39693111000001107
108553003,1,mg,39693311000001109
395271007,50,mg,39693511000001103
108600003,10,mg,39695411000001103
74213004,5,mg,39696211000001108
349913001,20,mg,39696511000001106
349913001,25,mg,39696711000001101
108512006,10,mg,39696811000001109
354038002,1,mg,39696911000001104
354038002,1,mg,39697111000001104
10071011000001106,25,microgram,39698211000001109
10071011000001106,25,microgram,39698311000001101
10071011000001106,50,microgram,39698511000001107
10071011000001106,50,microgram,39698611000001106
10071011000001106,75,microgram,39698811000001105
10071011000001106,75,microgram,39698911000001100
321831005,70,mg,39699211000001104
321119005,1,mg,39699311000001107
59270007,10,mg,39699511000001101
59270007,25,mg,39699611000001102
59270007,50,mg,39699711000001106
350547008,10,mg,39700211000001100
13512003,50,mg,39700611000001103
13512003,50,mg,39700711000001107
318638009,10,mg,39701011000001101
318638009,5,mg,39701111000001100
318638009,5,mg,39701211000001106
13432000,10,mg,39701411000001105
13432000,25,mg,39701511000001109
108418007,8,mg,39701611000001108
6067003,20,mg,39701711000001104
35035001,50,mg,39701811000001107
321963000,10,mg,39701911000001102
108468004,1,mg,39702211000001104
108468004,50,microgram,39702411000001100
54544005,50,mg,39702511000001101
90356005,5,mg,39702611000001102
443312008,10,mg,39702811000001103
443312008,5,mg,39702911000001108
36391008,5,mg,39703011000001100
326066005,75,microgram,39703211000001105
321995004,4,mg,39703311000001102
703779004,10,mg,39703411000001109
703779004,5,mg,39703511000001108
91143003,4,mg,39703611000001107
443066009,5,mg,39703811000001106
443066009,5,mg,39703911000001101
